P0,ndot,tads,alpha,beta,PI,Pl,purity_s1,recovery_s1,productivity_s1,energy_s1,purity_s2,recovery_s2,productivity_s2,energy_s2,purity_s3,recovery_s3,productivity_s3,energy_s3,final_purity,final_recovery,overall_recovery
225244.140625,1.454345703125,352.353515625,0.135302734375,0.16342773437500002,61648.85091781616,6207.03125,0.363332898729957,0.9993824864123291,4.283264371820129e-5,272.9569946051986,0.6303906569865995,0.9996053302579015,0.00011144322901939938,134.87289491217132,0.823623579447873,0.9995936284847291,0.00022592955364803726,92.06812737880013,0.823623579447873,0.9995936284847291,0.9985821000923232
225317.3828125,0.9808349609375,242.8662109375,0.3917236328125,0.33269042968750007,55656.975626945496,6580.078125,0.24248076550690892,1.0000151121900394,3.618759989521532e-5,353.3523418096291,0.3614140521476058,0.9999714934175005,6.114046289632594e-5,225.14306549365503,0.4915324233656919,0.9999688640795968,9.758244339548466e-5,156.41750495451316,0.4915324233656919,0.9999688640795968,0.9999554696734
225537.109375,0.673583984375,375.263671875,0.23227539062500002,0.360595703125,110800.452709198,9417.96875,0.27395601855122514,1.0003473566783263,2.4743537157170896e-5,273.53758114889445,0.4359008942956365,1.000107992632342,4.791107887324103e-5,160.83237848505132,0.597348558068549,1.0002023543487193,8.427414913909036e-5,109.20466922722929,0.597348558068549,1.0002023543487193,1.0006578333208533
225610.3515625,1.8905029296875,305.6201171875,0.2760009765625,0.15485839843750002,13085.657954216003,9791.015625,0.31454953871557456,0.9998301296272245,5.3714809837235135e-5,296.36083535905004,0.5349735874944114,0.9998169747376909,0.00011810753044123263,153.29416134883388,0.7350515649623645,0.9998710460036817,0.00022026931382142196,98.6020128275676,0.7350515649623645,0.9998710460036817,0.9995182269624598
225830.078125,1.797119140625,210.908203125,0.20034179687500003,0.383154296875,96714.09749984741,6910.15625,0.3213348775872702,0.9997759554697137,5.5862333690392987e-5,294.86797879013506,0.5439034719973957,0.9998465224857591,0.00012777970882618106,154.35342488059615,0.73348011318937,0.99988400220369,0.0002465333361140484,102.40047281657733,0.73348011318937,0.99988400220369,0.9995065583326969
225903.3203125,0.7669677734375,108.0615234375,0.3102783203125,0.10124511718750001,24590.8020734787,6283.203125,0.19001515652336687,1.0000774349448798,4.594786891701647e-5,291.0090849386452,0.23600996354226553,1.0001901605645438,5.994839275626387e-5,235.26026450090635,0.2876330942419235,1.00023768861407,7.71880413357303e-5,194.3223112908081,0.2876330942419235,1.00023768861407,1.0005053624564724
226123.046875,1.420654296875,237.802734375,0.29731445312500004,0.255712890625,32521.365642547607,2433.59375,0.2744525885246326,0.9995466591145017,4.644294815948577e-5,429.7743291856009,0.43872200971901815,0.9992830222111301,8.924919005834212e-5,249.0270192300894,0.6053207304087372,0.9994220297096343,0.0001557266090594863,166.79277296624286,0.6053207304087372,0.9994220297096343,0.998252712292175
226196.2890625,1.1434326171875,336.8310546875,0.19221191406250002,0.23630371093750002,81513.19968700409,2806.640625,0.311256153042701,0.9993810040389907,3.656917513057825e-5,357.78417205701635,0.5224860049078477,0.9992691771046236,8.067681332122325e-5,194.1210904646484,0.7098024109673097,0.9994073895492125,0.00015261114960958745,131.60879887876908,0.7098024109673097,0.9994073895492125,0.9980588227179251
226416.015625,1.050048828125,93.369140625,0.265380859375,0.300537109375,48828.195095062256,5925.78125,0.20383572936605004,1.000159697258632,5.546888971945465e-5,295.6248780199113,0.26807423191287877,1.0002265106696768,7.829198794380082e-5,225.16012938238543,0.34002896605999233,1.0002269275033717,0.00010818151327263255,177.79007171998006,0.34002896605999233,1.0002269275033717,1.0006132592542232
226489.2578125,1.5140380859375,161.8505859375,0.2264892578125,0.20729980468750003,68311.13517284393,5298.828125,0.26164675280318517,0.9998912906852704,5.371890994940422e-5,311.5824353764353,0.40659123158253124,0.9998365064377798,9.88355676324834e-5,191.86528020499026,0.5571073622770063,0.999806519674525,0.00016769161107690146,133.74920886764485,0.5571073622770063,0.999806519674525,0.9995343872333108
