P0,ndot,tads,alpha,beta,PI,Pl,productivity,energy,purity,recovery
113037.109375,1.236083984375,162.763671875,0.269775390625,0.323095703125,37564.857006073,8417.96875,0.0001233572356377986,331.5510866287671,0.17976361578176053,1.0050863702021247
113110.3515625,1.3280029296875,93.1201171875,0.23850097656250002,0.19235839843750002,28230.189204216003,8791.015625,0.0002144463556566328,343.5871227395316,0.16550494697096113,1.0060859375606859
113330.078125,1.609619140625,338.408203125,0.312841796875,0.27065429687500003,43119.37093734741,7910.15625,8.394759907460851e-5,309.0511025030007,0.22041866619880776,1.0052055989638793
113403.3203125,0.9544677734375,235.5615234375,0.19777832031250003,0.21374511718750003,21942.2425031662,7283.203125,8.956050532628168e-5,338.968521129456,0.18436442836008318,1.0049553703352163
113623.046875,1.983154296875,110.302734375,0.184814453125,0.36821289062500007,11278.689861297607,3433.59375,0.00020131446301051506,473.6433367513555,0.18121558167640117,1.0051823243113054
113696.2890625,0.5809326171875,209.3310546875,0.30471191406250003,0.1238037109375,48288.46824169159,3806.640625,0.00011315122848752678,496.2758975443765,0.1624478616553123,1.0050306289722886
113916.015625,0.862548828125,305.869140625,0.22788085937500002,0.33803710937500003,6221.505641937256,4925.78125,7.851093270671295e-5,403.92798495182114,0.18744369078871287,1.0051846913516256
113989.2578125,1.7015380859375,374.3505859375,0.26398925781250004,0.1697998046875,54820.41251659393,4298.828125,8.63718280806097e-5,382.5627975450505,0.22478122258761327,1.0034486031700873
114208.984375,1.839599609375,180.029296875,0.35063476562500007,0.25629882812500004,47612.708568573,4136.71875,0.0001465027396892819,454.369571326901,0.186021959594618,1.0050952134411233
114282.2265625,0.6190185546875,81.1669921875,0.15998535156250002,0.23806152343750003,11332.823634147644,4509.765625,0.00025480770212318437,479.59409320867496,0.15596066329078787,1.0050009717184232
114501.953125,0.713134765625,323.798828125,0.3819824218750001,0.29995117187500003,54292.33694076538,3628.90625,8.155367789879833e-5,497.56153077991456,0.17452915394785903,1.0051534368814423
114794.921875,1.086669921875,127.568359375,0.115673828125,0.36235351562500007,28472.171306610107,7152.34375,0.00015505881581279142,360.2218860731372,0.17182438466386782,1.0055554987971131
114868.1640625,1.3719482421875,197.3779296875,0.3761962890625,0.1554443359375,38657.39905834198,7525.390625,0.00011908461345742486,357.46686328746483,0.17916589495033033,1.0050638500307056
115087.890625,1.466064453125,291.259765625,0.147021484375,0.38139648437500007,23806.214809417725,8644.53125,8.427081913044052e-5,269.24344605630677,0.22615113046657825,1.0045324307919015
115161.1328125,0.9925537109375,394.2724609375,0.3425048828125,0.1006591796875,44500.10001659393,8017.578125,6.611799123218015e-5,326.4971617531253,0.19336437433324738,1.0050688848593639
115380.859375,0.661865234375,271.669921875,0.18305664062500002,0.128564453125,17519.538402557373,7980.46875,7.807843733452095e-5,335.1853874261186,0.17593227431545108,1.005452524398248
115454.1015625,1.8787841796875,329.5263671875,0.2877197265625,0.3728271484375001,45564.10491466522,7353.515625,9.241302177423778e-5,311.45640222111723,0.23452366768210683,1.0053941443532273
115673.828125,1.785400390625,64.814453125,0.21674804687500002,0.16518554687500003,12112.306118011475,8472.65625,0.0002971355644376554,351.8408313300769,0.16408204275740498,1.006088115405665
115747.0703125,0.7552490234375,174.4677734375,0.25637207031250003,0.33327636718750003,52116.116404533386,8845.703125,0.00012224393531727907,340.96750491850446,0.1675365296993455,1.0063271912806366
115966.796875,1.408935546875,389.208984375,0.28559570312500004,0.17836914062500003,34723.83451461792,4996.09375,7.947960376671481e-5,376.6554021503575,0.21275938041210096,1.005090584777231
116040.0390625,1.1317138671875,275.7373046875,0.24143066406250002,0.3089599609375,30500.367045402527,4369.140625,9.304600609349576e-5,420.5008707877805,0.19147404723060515,1.005182178998592
116259.765625,1.038330078125,202.275390625,0.31928710937500004,0.22788085937500002,40280.648708343506,3488.28125,0.0001253605786569167,498.56354500665327,0.17267005840769936,1.0051293386522229
116333.0078125,1.5023193359375,143.2568359375,0.21008300781250003,0.2846435546875,24106.446146965027,3861.328125,0.00016294775602304463,459.0646445050632,0.17829910720857126,1.005108128351281
116552.734375,0.960693359375,342.060546875,0.24047851562500003,0.399267578125,53951.83515548706,2574.21875,8.20507694128446e-5,516.6265211281861,0.1925441767659593,1.0054136687137434
116625.9765625,1.6151123046875,232.5732421875,0.2701416015625,0.1185302734375,9033.629298210144,2197.265625,0.0001250045841273377,545.0559272598935,0.18938368969436173,1.0050243186684398
116845.703125,1.334228515625,156.455078125,0.196826171875,0.34448242187500006,48392.465114593506,5066.40625,0.00014249499701837623,408.74749043854405,0.1798107368631128,1.0050612223881628
